,CD119 (IFN-g R a chain),CD11b,CD14,CD16,CD163,CD20,CD204,CD206,CD273,CD274,CD279 (PD-1),CD32,CD36,CD38,CD4,CD54,CD64,CD68,CD7,CD71,CD81,CD82,CD86,CD88,CD8a,CXCR4,HLA-ABC,HLA-DR,Neuropilin-1,Slamf7
batch1_sample1_transformed,-0.45198184,-0.81092685,-0.6344887,0.47613123,-0.660678,-0.45140588,-0.09057326,-0.6565691,-0.037652813,-0.32142258,-0.6293887,-0.5245676,-0.48775253,-0.43938577,0.13368705,-0.6448751,-0.69003344,-0.58978254,-0.4293718,-0.34746245,-0.43788067,0.10620869,-0.54925567,-0.24872202,-0.11911548,-0.1290619,-0.48773232,0.5173493,-0.3798801,-0.2162617
batch1_sample1_transformed,-0.118995294,0.09897336,-0.41051954,-0.46354273,-0.2941867,-0.72506136,0.5766241,-0.5608028,0.3532687,-0.72034955,0.537407,-0.19430451,-0.3311395,-0.26943624,-0.42415282,0.1616593,0.4565887,-0.28403988,-0.5850823,-0.27352703,0.5213115,-0.6106553,-0.039274283,-0.065986976,-0.21942453,0.10037843,-0.673694,-0.25032562,-0.27511477,-0.37549457
batch1_sample1_transformed,0.9640136,0.91352797,0.508065,-0.80438936,0.86370987,0.72764325,0.99278337,0.97742116,0.73309296,-0.94280684,0.5959672,0.9987591,-0.56119037,-0.2412536,0.5312925,0.97071457,0.994296,-0.9789749,-0.9806243,0.66237897,0.9748641,-0.367174,0.8608491,-0.9515342,0.853266,0.6338519,0.9765573,-0.48845938,-0.08476448,-0.5541135
batch1_sample1_transformed,-0.9006714,-0.65254456,-0.29210812,0.15808633,0.22599939,-0.7095946,-0.9940059,-0.30094266,-0.6438699,-0.15129116,-0.8686787,-0.9435413,-0.40679717,-0.029488893,0.7309537,-0.71542823,-0.9247327,0.9698441,0.9827633,0.82283086,-0.5807711,-0.29701695,-0.1152483,0.21823183,-0.730925,-0.48157978,-0.26611465,-0.41210958,-0.46643347,-0.19698915
batch1_sample1_transformed,-0.82020247,-0.7378979,-0.4083148,0.029029625,-0.5474737,-0.40472502,-0.15413472,-0.8852288,0.0057340004,-0.514159,-0.4630712,-0.797611,-0.6367414,-0.6595245,0.2842502,-0.6749033,-0.7359355,-0.51898307,-0.4160681,-0.33060145,-0.4862782,-0.34594458,-0.32786712,-0.59081054,-0.4423001,-0.41531563,-0.7206204,0.29923472,-0.38525423,-0.23568012
batch1_sample1_transformed,-0.16293919,-0.86199546,-0.44707096,-0.1441192,-0.4736471,-0.49028182,-0.6335018,-0.718263,-0.3250752,-0.7508751,-0.16730167,-0.09612929,-0.775777,-0.45613915,0.3690182,-0.52193296,-0.7701046,-0.20549634,-0.29124275,-0.4746878,-0.6444228,0.4514963,-0.5235452,-0.32499802,0.098354965,-0.47169268,-0.136345,0.76267666,-0.54122245,-0.29905155
batch1_sample1_transformed,0.15907128,0.5377121,-0.69176805,-0.48886955,0.3245164,0.045498017,0.4774394,0.32134822,-0.23110288,-0.3140721,0.4994108,0.42139795,0.35175344,0.7167266,-0.12857905,0.2624868,0.8187431,-0.3062142,-0.5555353,-0.3886896,-0.09879817,-0.4230735,-0.102553345,0.18848923,0.13147534,0.72066617,-0.25009608,-0.78060037,0.65744716,-0.32698238
batch1_sample1_transformed,0.96566826,0.44409883,0.42124557,0.39450955,0.5255418,0.6865105,0.8784847,0.9334538,0.28539428,0.56560755,0.59565794,0.6284185,0.89929414,0.20676468,0.20411348,0.76395905,0.95267737,-0.9598134,-0.42113006,0.3251741,0.84759206,-0.5215575,0.63408387,-0.6329523,0.8825539,0.38314012,0.4773778,-0.5490515,-0.11331429,0.32186955
batch1_sample1_transformed,0.63977575,0.027115356,0.57705986,-0.25885087,0.32325956,0.7958308,0.985521,0.99730015,-0.10423008,-0.6636011,-0.25651047,0.90692157,0.5601203,-0.97055435,0.87264633,0.98188245,0.9078833,-0.7831334,-0.47626412,0.9843341,0.8921869,0.6556408,0.5786172,-0.85743177,0.45562315,0.72422004,0.9974926,-0.5839271,-0.8231571,0.31653872
batch1_sample1_transformed,-0.84445035,0.15982576,0.082646035,0.19258805,-0.62251776,-0.89497226,0.15293583,-0.5173068,0.89785385,-0.62474704,-0.9061095,-0.2969302,-0.8353514,0.117362455,-0.6419404,-0.4561489,-0.6013427,0.5827858,-0.26327828,-0.103387825,0.7220497,-0.6094605,-0.49011543,0.64034855,-0.54835504,0.5532186,-0.6827312,-0.549944,-0.23616603,-0.81471264
batch1_sample1_transformed,-0.92393327,-0.89331716,-0.44184804,0.19327188,-0.54847634,-0.67116064,-0.93018156,-0.91941845,-0.41860503,-0.4765974,-0.6258656,-0.93631387,-0.62083787,-0.29592514,0.44474047,-0.89150095,-0.94253933,0.3656108,0.6130069,-0.3390953,-0.86382145,-0.26090437,-0.5802901,-0.19152749,-0.5049946,-0.3995489,-0.8435281,0.2350367,-0.5619108,-0.15415901
batch1_sample1_transformed,0.57923704,0.24919124,-0.7009372,0.2965118,0.4628429,0.49207944,-0.5236483,0.7742073,-0.89792633,-0.33449757,-0.44307986,0.9070714,-0.15296738,-0.72832525,0.052888684,0.13608445,-0.58454734,0.96922076,-0.3190491,0.9465486,-0.8644081,0.9762173,0.56993747,0.15952206,-0.7029713,0.20809925,0.98613316,0.78102386,0.033482563,0.81284535
batch1_sample1_transformed,-0.5507737,0.4089313,-0.54247606,-0.66885716,0.25862747,-0.7267918,-0.1520524,-0.26673234,-0.03310269,-0.7133013,0.1064201,0.4829955,-0.42181653,0.7077225,0.17207743,0.24998,0.35036013,0.1679569,-0.0028907498,-0.27963415,0.17969616,-0.37159494,-0.26159504,0.42585385,-0.22031552,0.6085962,-0.33913872,-0.87701637,0.6026772,-0.6738463
batch1_sample1_transformed,0.6604417,0.36911836,-0.17724176,-0.67179185,0.48218527,0.5552301,-0.5938252,0.3418058,-0.25026166,0.80937374,0.8776861,0.29090485,0.10490588,0.9559659,-0.5766681,0.59976375,0.7078996,0.36370546,0.61511624,-0.73234284,-0.21385866,-0.7427723,-0.27700722,0.41558644,0.6528661,-0.64205784,-0.36224228,0.6159421,0.7361176,-0.5652095
batch1_sample1_transformed,0.7942258,0.11153632,-0.66554296,0.5925848,0.9389057,0.0061225877,-0.9669113,0.792692,-0.78495145,0.5880169,-0.5959952,-0.9441353,0.99153113,-0.41314152,0.33025742,-0.74316543,0.038912937,0.9477225,0.8928792,0.9721794,-0.7470277,-0.687781,0.9683665,-0.4409892,-0.26503128,0.38970837,0.81968766,-0.71853995,-0.2774219,0.86799145
batch1_sample1_transformed,-0.49844682,0.21269336,-0.5363895,0.07677154,-0.41538563,-0.6018851,0.32774442,-0.20632179,0.53617054,-0.6098407,-0.6127527,0.12234209,-0.57938707,0.16327965,-0.16633096,-0.09788488,0.1626524,0.0096531315,-0.26743314,-0.026931342,0.671914,-0.25569463,-0.40218955,0.56815624,-0.33307132,0.54142463,-0.3767553,-0.5768845,0.1361772,-0.77326334
batch1_sample1_transformed,-0.72521627,-0.8524585,-0.46312034,-0.36357597,-0.23379868,-0.6716508,-0.6085039,-0.9261454,-0.24845293,-0.65252525,0.12064614,-0.7205666,-0.68701315,-0.49883366,0.31824043,-0.55063283,-0.8040098,-0.2349465,-0.29551712,-0.25244042,-0.6949602,-0.30415165,-0.20219746,-0.73486483,-0.24763377,-0.73058426,-0.6293644,0.57351214,-0.4709922,-0.26931378
batch1_sample1_transformed,-0.79969585,-0.4984798,-0.053031556,-0.3287315,0.44489825,-0.62578446,-0.7330972,-0.87026817,0.13471417,0.2448342,-0.2524906,-0.8077893,0.010526011,0.19865572,-0.29091513,-0.6147049,-0.807786,0.41651607,0.17682682,-0.29789585,-0.69486976,-0.7035564,0.20576313,-0.5537935,-0.40074998,-0.63588935,-0.44610426,0.18387784,0.10000806,-0.19550857
batch1_sample1_transformed,-0.86561424,-0.36107415,-0.17546235,0.2097239,-0.054117315,-0.5512631,-0.15429723,-0.90925175,0.43088835,0.2626421,-0.64940333,-0.87226135,0.14745392,-0.19575202,-0.40556407,-0.7864004,-0.7820864,-0.17666885,-0.35268393,-0.390101,-0.53573906,-0.69544613,0.15888214,-0.4060067,-0.5705698,-0.17817776,-0.72659147,-0.19429666,0.14445668,-0.06852746
batch1_sample1_transformed,-0.14286028,-0.3735146,-0.23713899,-0.068891846,-0.242605,-0.6598248,0.64384013,-0.6634013,0.6651567,-0.72934467,-0.4975707,0.47004554,-0.7634019,-0.5179129,-0.35299715,-0.20906779,-0.38295355,-0.6172328,-0.90132177,-0.32042027,0.3770578,-0.01225021,-0.06936928,-0.57768834,-0.1321741,-0.2445913,0.043191586,0.5652981,-0.32024816,-0.5185305
batch1_sample1_transformed,0.41337153,-0.38693413,-0.05782378,-0.59274906,0.044618685,0.044473507,-0.6734126,-0.13305661,-0.08899186,-0.1465432,0.41935644,0.5317906,-0.28425542,0.48752055,-0.25951418,0.07055047,-0.13992687,0.2243463,0.5035057,-0.7580122,-0.26408684,0.16250062,-0.27308634,0.52330136,0.40779862,-0.47389877,0.43040895,0.8480839,0.011579828,-0.4979276
batch1_sample1_transformed,-0.7748888,-0.59130293,-0.35081074,-0.037122935,-0.41547087,-0.5368048,-0.006445721,-0.80723345,0.35388097,-0.54606897,-0.6129235,-0.56009567,-0.6687981,-0.44557524,0.071903095,-0.55285615,-0.6257308,-0.49427322,-0.4697717,-0.32327375,-0.101947844,-0.40482682,-0.25021654,-0.4813943,-0.39738387,-0.3005268,-0.5977853,0.23326145,-0.2693507,-0.43547612
batch1_sample1_transformed,-0.49383348,-0.52642626,0.5464619,-0.9506429,0.2650878,-0.18555671,-0.9765373,-0.47426268,-0.61436355,-0.5566782,0.8724935,-0.3288306,-0.69803375,0.7303904,0.25891775,0.59517384,-0.53056085,0.8363432,0.9483781,-0.8876218,-0.3020097,0.15101533,-0.6822254,0.726924,0.02465564,-0.7686948,-0.5137827,0.62588,-0.06812005,-0.6190983
batch1_sample1_transformed,-0.011158354,0.08202771,-0.37987712,-0.5862148,0.48199436,0.22734763,-0.34480605,0.5802921,-0.41658846,0.65565574,0.66942024,0.046326872,0.37471914,0.94114095,-0.3233522,0.7266912,0.5393847,0.4084424,0.32391798,-0.36107868,-0.21990018,-0.009376405,-0.5483537,0.39840853,0.2658885,-0.20421892,-0.29630306,-0.3859944,0.76101404,-0.3529559
batch1_sample1_transformed,-0.78156596,-0.8975731,-0.5967196,-0.19786991,-0.32635593,-0.5965507,-0.8059401,-0.93312913,-0.5006314,-0.7444816,-0.076396935,-0.8381997,-0.6643004,-0.59962845,0.51313347,-0.78412825,-0.85881835,-0.09499245,-0.021544233,-0.28971156,-0.83414847,-0.17246617,-0.33997607,-0.67123705,-0.33772498,-0.6410908,-0.6586238,0.5316715,-0.58972085,-0.20473762
batch1_sample1_transformed,-0.18922548,-0.7743117,-0.56628287,-0.16778006,-0.39935237,-0.38421246,-0.4737998,-0.72512156,-0.15693486,-0.551171,0.048522823,-0.23947228,-0.6325893,-0.18181258,0.25691044,-0.43295786,-0.45322162,-0.41318327,-0.18563482,-0.4675222,-0.32864434,0.13735478,-0.45645028,-0.29423478,0.11240436,-0.61687225,-0.34122667,0.70062304,-0.34692433,-0.50512725
batch1_sample1_transformed,-0.5964247,-0.5463974,-0.06950167,0.10233553,-0.34283987,-0.36234388,0.37015492,-0.80842704,0.39519033,-0.3269063,-0.3937614,-0.5522495,-0.57994604,-0.5860732,-0.41417292,-0.4745412,-0.6459492,-0.5453483,-0.7034328,-0.48955277,-0.14487186,-0.28727016,-0.23620716,-0.61048084,-0.41261992,-0.5224106,-0.5923966,0.56047034,-0.3464309,-0.09081806
batch1_sample1_transformed,0.9504052,0.9038571,0.36212862,-0.69236714,0.95498717,0.98708636,0.8500326,0.9843943,-0.3175253,-0.07216023,0.9109932,0.9993427,-0.17961237,0.9276459,-0.48647818,0.98515755,0.9560902,-0.54191536,-0.9283622,0.28353003,0.28141767,0.71451056,0.7598215,-0.55525565,0.76168,0.40315557,0.9692769,0.8808582,0.7080079,0.19102706
batch1_sample1_transformed,0.17360769,-0.40375063,-0.53164345,-0.104543954,0.3942576,-0.45133886,-0.79563934,-0.32666382,-0.28008717,0.124487735,-0.14910105,-0.49853322,0.3942113,0.18048401,-0.21466033,-0.714448,-0.29734516,0.4706116,0.58289355,-0.14120197,-0.74614877,-0.7192525,0.29728994,-0.2903439,0.09064723,-0.3459459,0.22761162,0.38725683,-0.13119234,0.034944788
batch1_sample1_transformed,-0.18680865,-0.8545264,-0.6551788,-0.12064436,-0.47589216,-0.33087248,-0.7449746,-0.7807759,-0.5434192,-0.56446505,0.30411237,-0.7056046,-0.47528887,-0.41560712,0.4590034,-0.7198849,-0.41274017,-0.32825926,0.38112944,-0.29885173,-0.7164593,-0.24760786,-0.3734436,-0.519929,0.15321109,-0.73541254,-0.5833625,0.6351233,-0.59501797,-0.123543344
batch1_sample1_transformed,0.91260594,0.4167863,-0.9772261,0.40124553,0.32117257,-0.61073357,-0.89448243,0.34886986,-0.9066716,-0.7552318,0.14823407,0.5857565,0.5771169,-0.5438553,0.5812688,-0.88460404,0.74711937,0.93960094,0.62384,0.9779186,-0.75709856,0.5689132,0.856302,0.04282116,-0.24184155,0.066448495,0.88812643,-0.26076606,-0.34783214,0.6643462
batch1_sample1_transformed,-0.2988462,0.9714783,0.9998195,-0.99904555,0.995059,0.99806017,-0.9727196,0.9913039,0.6278063,0.8256869,0.7379849,0.9936641,-0.93512017,0.9944446,-0.95407474,0.997834,-0.05355622,0.9835194,0.9988384,-0.99426746,0.6153772,-0.9055469,0.16097328,0.8582513,0.25655037,-0.9342726,0.97707564,0.99599123,0.8143983,-0.69200575
batch1_sample1_transformed,0.13905244,-0.20541485,-0.67920333,-0.105967134,0.76372516,0.111677304,-0.98395836,0.8510848,-0.9756942,-0.69529766,-0.8267232,0.80396783,-0.27600542,-0.8524863,0.6285772,0.06083388,-0.8745659,0.9925637,0.97594464,0.98338413,-0.9165008,0.92545795,0.79681253,0.21526332,-0.8817713,-0.32550526,0.9938098,0.72039557,-0.3074396,0.92272055
batch1_sample1_transformed,-0.8455884,-0.10167677,-0.040346343,0.0029381036,-0.43111113,-0.8292055,0.20688424,-0.734678,0.7835185,-0.49309003,-0.7747731,-0.5494179,-0.63167226,-0.10928796,-0.5474313,-0.54645425,-0.6176907,0.2038463,-0.47612327,-0.27045196,0.2688891,-0.6862899,-0.2455489,0.08982125,-0.5202692,0.3034821,-0.67754483,-0.37366715,-0.1843955,-0.6024537
batch1_sample1_transformed,-0.59221023,-0.091922946,-0.3883902,-0.2882714,-0.27857244,-0.5896922,0.40300664,-0.58355176,0.457843,-0.7242084,-0.31842625,-0.21243349,-0.5444958,-0.27859512,-0.13191582,-0.1259516,-0.051101338,-0.35040694,-0.62683946,-0.36919904,0.46550977,-0.3734473,-0.22613175,-0.036405914,-0.40036288,0.27895293,-0.49848813,-0.21310721,-0.13605918,-0.6123147
batch1_sample1_transformed,-0.90685785,-0.48717287,0.5897749,-0.5613926,0.5001433,-0.5100294,-0.9337781,-0.8311399,0.18705986,0.21123144,-0.52167284,-0.77909136,-0.5064541,0.49950373,-0.16139223,-0.5618291,-0.9324871,0.74791133,0.6033913,-0.6310276,-0.6975647,-0.53084856,-0.15206103,-0.28128043,-0.4726289,-0.67625195,-0.48446658,0.33971646,0.08643563,-0.34441712
batch1_sample1_transformed,-0.094154686,-0.14747645,0.78641856,0.78979707,0.08674366,-0.7316538,-0.073395655,0.54306495,-0.11847036,0.5876367,-0.90815085,-0.040089395,-0.31778958,-0.6361132,-0.60815775,-0.4184175,-0.9767146,0.90113616,-0.82242864,0.24363661,-0.78484064,0.8159498,-0.4995717,-0.5153312,-0.6355698,0.5349611,0.6872946,0.29483882,-0.5307558,0.86508346
batch1_sample1_transformed,0.6603436,0.55981606,-0.46791047,-0.6329783,0.31102395,-0.23508425,0.86318445,0.66512454,0.35388413,-0.84010535,0.48751527,0.9176326,-0.20077655,0.21071392,0.34183317,0.7731832,0.9413824,-0.86538684,-0.8073605,0.016147079,0.8849234,-0.2452103,0.2691772,-0.34887055,0.45634472,0.6087594,0.44352198,-0.5628974,0.09881753,-0.63306236
batch1_sample1_transformed,-0.609043,-0.29028386,-0.3028019,0.39920074,-0.30101928,-0.4808468,0.4307153,-0.645852,0.70927763,-0.08828106,-0.8323007,-0.30337882,-0.3497499,-0.19707009,-0.5985581,-0.6136892,-0.52717066,-0.52618885,-0.61065704,-0.41724324,0.1962825,-0.47173542,-0.08976102,-0.20827332,-0.40660664,-0.061992835,-0.39692163,0.3409859,-0.04147827,-0.35587266
batch1_sample1_transformed,0.99999964,0.8305727,0.8897648,-0.8146238,-0.7555913,0.9978198,0.89110494,0.99999917,-0.99691415,0.96944827,0.9999998,0.21859512,0.9999945,0.9005059,0.8664235,0.9999736,0.9999999,-0.9846309,0.99996054,0.10862245,0.99863183,0.76140165,-0.5127856,0.9980815,0.99983066,0.5977962,-0.62075174,-0.990994,-0.8427815,0.9934611
batch1_sample1_transformed,0.39667204,0.696203,-0.02637937,0.20237628,0.6149004,-0.10847,0.6819353,0.43664682,0.8221603,0.3564863,-0.45937073,0.047785044,0.8454347,0.6553767,-0.8423393,0.10003282,0.6231533,-0.21369748,-0.7260573,-0.4070009,0.7612352,-0.56886995,0.5184067,0.47679186,-0.0017226022,0.7688678,-2.730265e-05,-0.56202817,0.48617598,-0.3735022
batch1_sample1_transformed,0.9354427,0.9941603,0.99895096,-0.9050805,0.9997618,0.9919921,0.98641884,0.99963987,0.54707146,-0.83606774,-0.13182521,0.99992263,-0.8664993,-0.32064024,-0.8201956,0.9988373,0.57030255,0.0024801532,-0.99936885,0.3787876,0.8761123,0.64938253,0.9633073,-0.9985748,-0.40316796,0.7305947,0.9995699,0.92881936,-0.3440068,0.9171095
batch1_sample1_transformed,0.2228251,-0.016697817,0.3904601,-0.7837486,0.11567487,0.41021442,-0.628665,-0.20945808,0.061939582,-0.15322115,0.544728,0.8313843,-0.5858453,0.6041567,-0.49571192,0.45527664,-0.0041868105,-0.046653748,0.8349212,-0.8668767,0.092371345,-0.0805726,-0.08852811,0.68762493,0.26820877,-0.71797293,0.33806688,0.9165915,0.23816535,-0.4151982
batch1_sample1_transformed,-0.64634824,-0.8497913,-0.5928408,-0.07701987,-0.69177914,-0.5261527,-0.31578323,-0.8852604,-0.30149648,-0.78644747,-0.074381255,-0.7260654,-0.76264626,-0.78009075,0.5310554,-0.66909176,-0.6532285,-0.5373077,-0.30388197,-0.11642288,-0.60419595,-0.25231177,-0.35218444,-0.6570423,-0.1985175,-0.52735853,-0.70483434,0.4516064,-0.6525782,-0.17467868
batch1_sample1_transformed,-0.395591,0.997818,0.9635011,-0.074870214,0.9659596,0.8395257,0.9550284,0.9914798,0.8111366,0.8321332,-0.63944244,0.9989571,0.28741813,0.9890442,0.5734261,0.9607138,0.9609095,-0.8703708,-0.6308454,0.7460616,0.96498275,-0.4210588,0.8134379,-0.56223196,0.45108977,0.9713439,0.89066994,-0.99281996,0.9451743,-0.2735573
batch1_sample1_transformed,0.99968696,-0.1237544,-0.11985539,0.0073216227,0.7269326,-0.690579,-0.1756574,0.998341,-0.82125837,-0.8381494,0.9231318,-0.86487067,0.99959004,-0.9507236,0.1571717,0.2779262,0.99719477,-0.10359411,0.9617935,0.91964644,0.8281309,-0.40767255,0.9317152,-0.39343145,0.8142618,0.56712896,0.76986474,-0.96494997,-0.9876266,0.9950572
batch1_sample1_transformed,0.85196006,0.68490094,0.4215985,0.61271745,0.826745,-0.0757036,0.2920707,0.8356361,0.18752962,0.8398557,-0.25976047,-0.1671926,0.9861432,0.38248888,-0.3200074,-0.4757991,0.77003443,-0.466228,-0.06534798,0.4875521,0.1702619,-0.40594238,0.8436538,-0.666303,0.39426053,0.42867634,0.4833454,-0.87383866,0.0691848,0.89125115
batch1_sample1_transformed,-0.70665175,-0.76947117,-0.40053034,0.09503043,-0.5157215,-0.1863679,-0.23074555,-0.8376043,-0.021414293,-0.31997693,-0.4486567,-0.70243204,-0.61101145,-0.47027385,0.239546,-0.6145548,-0.710842,-0.6344126,-0.37077716,-0.5426196,-0.43201873,-0.14012702,-0.45349094,-0.50122964,-0.27618825,-0.5212455,-0.66756666,0.56334144,-0.27482513,-0.29758763
batch1_sample1_transformed,-0.33949673,-0.56521297,0.5035659,-0.6096511,0.54764867,-0.65296704,-0.88497746,-0.53662395,0.010510523,-0.4189317,-0.51834613,0.2486788,-0.6377087,0.030116549,-0.5506972,-0.40849572,-0.94280946,0.7962393,0.21171393,-0.7201192,-0.824121,-0.0746676,0.025136376,-0.22287011,-0.29852226,-0.44478032,0.56679136,0.8663187,-0.27120802,0.15010689
batch1_sample1_transformed,0.5174973,0.71663076,-0.64037186,-0.69194776,0.5785248,0.38059562,0.41044605,0.9243091,-0.37926334,-0.5091967,0.7522153,0.5927003,0.7987424,0.88822865,0.00976554,0.89208984,0.9566188,0.36786106,0.08008269,-0.0066528562,0.62284124,0.27600637,-0.27043498,0.90102905,0.3206646,0.9371986,0.29632664,-0.9650954,0.75948757,-0.649015
batch1_sample1_transformed,-0.9407239,-0.41212904,-0.16001756,0.07201036,-0.033878222,-0.36967853,-0.6604594,-0.8343788,-0.23681056,0.33848265,-0.6164786,-0.7990229,-0.33672705,0.33488882,0.45511255,-0.6726072,-0.8189835,-0.16962536,0.07324292,-0.27236736,-0.70406,-0.3958016,-0.2980115,-0.528945,-0.5528819,-0.20665377,-0.802038,-0.47082335,0.34860033,-0.045472227
batch1_sample1_transformed,-0.65229934,-0.8360846,-0.30196407,0.355882,-0.65696067,-0.15913838,-0.42948163,-0.8385825,-0.065449744,-0.34866375,-0.61242515,-0.7166626,-0.62333006,-0.55550927,0.14037228,-0.7298642,-0.8523032,-0.5475802,-0.13038386,-0.6181128,-0.60401106,0.010470299,-0.53225005,-0.19538885,-0.23028834,-0.35970354,-0.6724258,0.6428173,-0.4057057,-0.14299847
batch1_sample1_transformed,0.023318756,-0.39661065,-0.124530785,-0.41170895,0.30657735,-0.36322242,-0.7149288,-0.57300854,0.17435926,-0.13257276,-0.1371567,0.13498676,-0.39889652,0.38825566,-0.4707337,-0.49927825,-0.50712293,0.27497807,0.33063096,-0.7017418,-0.47574776,-0.4423011,-0.070485935,-0.050023068,0.10068222,-0.6226177,0.19385958,0.77521175,0.0047751726,-0.4344084
batch1_sample1_transformed,-0.6184596,-0.5187409,0.2367015,-0.674358,0.4263441,-0.6109975,-0.86268044,-0.8036529,0.2059298,-0.23178156,-0.046592478,-0.34138578,-0.63094515,0.39086097,-0.47988135,-0.41660875,-0.7952473,0.5966343,0.5425251,-0.672378,-0.5887039,-0.641859,-0.053061012,-0.28851613,-0.21329881,-0.8010619,-0.23029278,0.7409915,-0.10377669,-0.40714568
batch1_sample1_transformed,0.99999,0.9430131,0.9600529,-0.95041925,0.20445773,0.9999734,0.99812853,0.99999994,-0.99932045,0.9617292,1.0,0.10771484,0.9999894,0.5820745,-0.4395975,0.9999996,0.9999998,0.14934276,0.9990224,0.42756402,0.99541825,0.99359196,-0.9722881,0.99749476,0.9935342,0.5615915,0.85058975,-0.96505165,-0.8663629,0.988001
batch1_sample1_transformed,-0.6103808,-0.8373053,-0.5460284,0.03570637,-0.49121857,-0.40603468,-0.3333325,-0.8514752,-0.17143421,-0.5781139,-0.25153556,-0.68092865,-0.6462441,-0.57559055,0.36112416,-0.6135132,-0.6993613,-0.58369964,-0.4197041,-0.32629752,-0.5306579,-0.13123223,-0.3707876,-0.63798875,-0.17958528,-0.56051606,-0.6231035,0.5812689,-0.47627226,-0.26593956
batch1_sample1_transformed,-0.96755296,-0.48250666,0.96281266,-0.98455983,0.69388694,-0.45159316,-0.99862385,0.5006741,-0.41185668,-0.10137037,-0.2872717,-0.26372674,-0.8913107,0.96124965,0.5221268,0.66013616,-0.86855066,0.9901334,0.99927694,-0.4743416,-0.4681408,0.4328852,-0.8005797,0.65180844,-0.35844415,-0.9660569,-0.064253226,-0.5708184,0.3373935,-0.25110316
batch1_sample1_transformed,-0.24559876,-0.24533169,0.1668168,0.09643821,0.10048208,0.08922027,-0.26140484,0.4331398,-0.30724555,0.44574013,-0.583936,0.3933883,-0.1889825,-0.03656847,-0.4779473,0.20795795,-0.83444023,0.81742543,-0.35790202,-0.01158348,-0.6847653,0.83232564,-0.375756,0.3030567,-0.4496061,0.10395337,0.78355783,0.7062803,0.16256538,0.35313448
batch1_sample1_transformed,-0.026893912,0.67048556,0.8637256,0.8414008,0.61487216,0.007308395,0.31583545,0.81515235,0.4833461,0.9409927,-0.85776854,-0.7494871,0.95687574,-0.12142394,-0.26865673,-0.40711677,-0.29640523,0.08163212,-0.13262771,0.52583337,0.374826,-0.28326887,0.60342425,-0.49927092,-0.29196644,0.71436423,0.31194603,-0.81912655,-0.22379163,0.8308919
